image_id,image_path,instance_type,score,iou,x1,y1,x2,y2,area,area_ratio,size_cat,near_border,elongated
1,./sampled_test/page_0026.jpeg,TP,0.9313031435012817,0.892984926700592,417.3531494140625,153.42002868652344,728.5314331054688,396.4185485839844,75615.86236124393,0.03476655311419241,medium,False,False
1,./sampled_test/page_0026.jpeg,TP,0.9045020341873169,0.8475431203842163,842.4454345703125,149.90542602539062,1151.772216796875,387.75042724609375,73571.82889627293,0.03382675032932694,medium,False,False
1,./sampled_test/page_0026.jpeg,FP,0.4290704131126404,,513.9786376953125,192.86720275878906,683.9533081054688,412.7579040527344,37375.84947869647,0.017184614649785043,medium,False,False
1,./sampled_test/page_0026.jpeg,FP,0.3726995885372162,,910.88720703125,194.8881072998047,1082.2620849609375,413.78662109375,37513.70608042739,0.017247998161082224,medium,False,False
1,./sampled_test/page_0026.jpeg,FP,0.2959308326244354,,321.14556884765625,68.69961547851562,915.1548461914062,556.6988525390625,289876.0741506368,0.13327880703582448,large,False,False
1,./sampled_test/page_0026.jpeg,FP,0.2785841226577759,,465.9900207519531,164.2916717529297,639.7176513671875,377.359375,37015.747245743405,0.01701904735983347,medium,False,False
1,./sampled_test/page_0026.jpeg,FP,0.2579420804977417,,691.0197143554688,58.81057357788086,1240.0,555.4177856445312,272627.56913348404,0.12534831405335456,large,False,False
1,./sampled_test/page_0026.jpeg,FP,0.20355799794197083,,961.458984375,165.74032592773438,1205.9508056640625,431.94244384765625,65084.24064124748,0.02992433913324727,medium,False,False
1,./sampled_test/page_0026.jpeg,FP,0.1986045241355896,,861.2935791015625,205.98020935058594,1029.6256103515625,424.072021484375,36711.83773547411,0.016879316279597836,medium,False,False
1,./sampled_test/page_0026.jpeg,FP,0.1772695779800415,,559.0897216796875,144.46083068847656,736.8933715820312,367.2684326171875,39616.00484891329,0.0182145900839157,medium,False,False
1,./sampled_test/page_0026.jpeg,FP,0.16750642657279968,,454.51812744140625,247.93359375,628.3385620117188,457.2756042480469,36387.91923859343,0.016730385496098055,medium,False,False
1,./sampled_test/page_0026.jpeg,FP,0.1582387387752533,,445.3651123046875,0.0,1067.4345703125,460.5871276855469,286517.1848847233,0.13173446173020345,large,False,False
1,./sampled_test/page_0026.jpeg,FP,0.13540618121623993,,473.3343505859375,124.4990234375,720.3919067382812,318.2527770996094,47868.328875103965,0.02200883182913891,medium,False,False
1,./sampled_test/page_0026.jpeg,FP,0.13231846690177917,,480.92877197265625,125.66520690917969,791.4024658203125,465.8507080078125,105618.64911950845,0.04856119152513538,medium,False,False
1,./sampled_test/page_0026.jpeg,FP,0.1323128342628479,,414.7068786621094,206.35411071777344,581.7357177734375,427.06048583984375,36864.329621108714,0.01694942878080917,medium,False,False
1,./sampled_test/page_0026.jpeg,FP,0.13029305636882782,,945.62841796875,243.14772033691406,1121.8751220703125,452.4591979980469,36890.458068402484,0.01696144208095895,medium,False,False
1,./sampled_test/page_0026.jpeg,FP,0.11872676014900208,,548.2368774414062,243.98915100097656,724.4736938476562,455.5936584472656,37292.50472954661,0.017146294520150533,medium,False,False
1,./sampled_test/page_0026.jpeg,FP,0.11530459672212601,,912.0855712890625,125.22157287597656,1159.4263916015625,315.89306640625,47160.84361998737,0.021683545269792256,medium,False,False
1,./sampled_test/page_0026.jpeg,FP,0.11244568228721619,,793.7974243164062,158.48873901367188,1030.373291015625,359.80908203125,47627.53463356756,0.021898119796946867,medium,False,False
1,./sampled_test/page_0026.jpeg,FP,0.10606374591588974,,693.5653076171875,122.08078002929688,1032.9869384765625,445.06201171875,109626.81639700383,0.05040406094686975,large,False,False
1,./sampled_test/page_0026.jpeg,FP,0.09730535745620728,,825.017822265625,59.97587966918945,1071.5040283203125,352.4299621582031,72085.8972379216,0.03314355079538088,medium,False,False
1,./sampled_test/page_0026.jpeg,FP,0.09432095289230347,,581.405517578125,131.97581481933594,917.4539794921875,443.44342041015625,104668.20979485102,0.04812419989096398,medium,False,False
1,./sampled_test/page_0026.jpeg,FP,0.07389988005161285,,347.42254638671875,128.7449188232422,657.2661743164062,480.76287841796875,109070.52169723623,0.05014828856495578,large,False,False
1,./sampled_test/page_0026.jpeg,FP,0.07128438353538513,,602.7045288085938,185.70834350585938,778.0013427734375,411.55255126953125,39589.77007338591,0.018202527896322648,medium,False,False
1,./sampled_test/page_0026.jpeg,FP,0.06919744610786438,,772.8134155273438,33.1125602722168,1148.588623046875,423.7385559082031,146787.56457263627,0.06748977662698913,large,False,False
1,./sampled_test/page_0026.jpeg,FP,0.0654851645231247,,390.7156982421875,119.71168518066406,616.5978393554688,314.20477294921875,43932.515096894465,0.020199228995887036,medium,False,False
1,./sampled_test/page_0026.jpeg,FP,0.05920575186610222,,788.0700073242188,182.9627227783203,1144.07666015625,513.616455078125,117714.92848247197,0.054122801560705466,large,False,False
1,./sampled_test/page_0026.jpeg,FP,0.057844746857881546,,807.5582885742188,197.0733184814453,975.3815307617188,423.4729309082031,37995.11698745191,0.017469340579804645,medium,False,False
1,./sampled_test/page_0026.jpeg,FP,0.05742290988564491,,346.4537048339844,159.69361877441406,570.7354125976562,356.92120361328125,44234.53954576561,0.020338093365287458,medium,False,False
1,./sampled_test/page_0026.jpeg,FP,0.05088387429714203,,498.51824951171875,294.23297119140625,676.2159423828125,500.6327209472656,36676.75934078731,0.01686318798542838,medium,False,False
2,./sampled_test/page_0027.jpeg,TP,0.9118942022323608,0.8831101655960083,589.1641235351562,182.8244171142578,914.5910034179688,453.3269958496094,88028.81019810028,0.04047376052805582,medium,False,False
2,./sampled_test/page_0027.jpeg,TP,0.8967563509941101,0.8656910061836243,159.69735717773438,151.04539489746094,477.53265380859375,407.3865661621094,81474.27220760146,0.037460124419576205,medium,False,False
2,./sampled_test/page_0027.jpeg,FP,0.36017414927482605,,264.6623840332031,193.8837432861328,434.2835693359375,416.3305358886719,37731.6886280342,0.01734822186524543,medium,False,False
2,./sampled_test/page_0027.jpeg,FP,0.344574898481369,,662.1015625,250.26524353027344,830.5397338867188,468.23431396484375,36714.311642861925,0.016880453729200502,medium,False,False
2,./sampled_test/page_0027.jpeg,FP,0.30517345666885376,,469.3962097167969,79.37399291992188,1050.15234375,563.0274047851562,280884.68568682205,0.12914475929985933,large,False,False
2,./sampled_test/page_0027.jpeg,FP,0.30149972438812256,,712.6405639648438,200.2546844482422,884.4818725585938,422.89520263671875,38258.83799149841,0.01759059384609299,medium,False,False
2,./sampled_test/page_0027.jpeg,FP,0.24905946850776672,,77.28353881835938,48.67973327636719,686.9216918945312,555.4368896484375,308938.49686880177,0.14204330050612507,large,False,False
