image_id,image_path,instance_type,score,iou,x1,y1,x2,y2,area,area_ratio,size_cat,near_border,elongated
1,./mobile_images/IMG_3674.jpg,FP,0.3433143198490143,,1700.105712890625,2008.1593017578125,2425.005615234375,2623.8134765625,446287.65119343996,0.036602652588275275,medium,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.20431391894817352,,1442.396484375,1975.898193359375,2232.28759765625,2658.333251953125,539049.3881747723,0.04421058353400739,medium,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.20087654888629913,,1032.3585205078125,1481.259033203125,2532.198974609375,2821.6484375,2010370.2528135478,0.16488218694996476,large,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.15432237088680267,,1828.612548828125,611.4439086914062,2548.429443359375,1220.28076171875,438251.05282232165,0.03594352429426375,medium,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.14731097221374512,,588.10009765625,890.094482421875,1379.016357421875,1598.6990966796875,560446.9111614525,0.04596551916361014,medium,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.1472184658050537,,664.3384399414062,1165.9471435546875,2191.757080078125,2591.810791015625,2177890.713425167,0.178621516740511,large,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.14464759826660156,,1182.8563232421875,1845.028564453125,1991.2100830078125,2562.456787109375,579935.8011461496,0.047563916671435856,medium,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.1341947317123413,,599.3073120117188,1318.823486328125,1414.9039306640625,2058.52099609375,603294.7877904028,0.049479723372937365,medium,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.13159584999084473,,406.29083251953125,784.1022338867188,1942.2679443359375,2174.82275390625,2136114.88768341,0.17519523767559672,large,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.1296178251504898,,591.6903076171875,669.01416015625,1371.154052734375,1359.3765869140625,538112.4826488346,0.04413374244870685,medium,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.11947903782129288,,660.9890747070312,1091.23974609375,1498.494140625,1860.988525390625,644668.5021453053,0.05287302293829468,large,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.11373869329690933,,1900.2154541015625,1914.508056640625,2581.65966796875,2723.78076171875,551474.2023161352,0.04522961499112713,medium,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.11125704646110535,,789.0289306640625,1426.3775634765625,1608.7542724609375,2174.05615234375,612891.0868133605,0.050266771812057805,large,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.10243388265371323,,1097.4017333984375,2054.78955078125,1911.908447265625,2785.54296875,595203.5651169419,0.048816115021375124,medium,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.10170892626047134,,1421.8626708984375,2065.726318359375,1955.634521484375,2557.474853515625,262481.5256332755,0.02152764045319943,medium,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.09960439801216125,,1864.5850830078125,1999.8873291015625,2477.356689453125,2427.47900390625,262016.03747271,0.021489463054878925,medium,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.09768086671829224,,1675.7965087890625,1969.851318359375,2206.15283203125,2462.892578125,261487.54973599315,0.02144611869396622,medium,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.09433954209089279,,1102.3564453125,1502.773193359375,1995.3070068359375,2388.85009765625,791222.8692448437,0.06489280114612561,large,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.09340222179889679,,1031.3250732421875,1327.6396484375,1853.6429443359375,2079.25244140625,618064.63180089,0.050691084403548886,large,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.09123124927282333,,1170.8326416015625,1048.9794921875,2728.719970703125,2496.676513671875,2255348.8461485803,0.18497430986537103,large,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.0834747850894928,,1530.1669921875,1746.93701171875,2372.42919921875,2517.5341796875,649044.8714253902,0.05323195450166773,large,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.0815487876534462,,925.6923217773438,1665.47314453125,1755.9039306640625,2433.342041015625,637493.6719643623,0.052284573278550225,large,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.07701759040355682,,1052.9600830078125,595.951904296875,2628.202392578125,2021.2255859375,2245151.4060373604,0.18413795834033425,large,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.07653176039457321,,701.6103515625,1088.5206298828125,1232.022705078125,1569.8123779296875,255283.08880919218,0.020937254675000145,medium,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.07625273615121841,,1308.7918701171875,1952.808349609375,1825.804443359375,2437.010986328125,250338.85118061304,0.020531748917113245,medium,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.07598162442445755,,841.927490234375,1510.462158203125,1885.3236083984375,2771.766845703125,1316040.414759636,0.10793614827737524,large,False,False
1,./mobile_images/IMG_3674.jpg,TP,0.07592802494764328,0.6706586480140686,1960.56396484375,2127.697021484375,2382.371337890625,2686.32470703125,235633.27655178308,0.019325658993247726,medium,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.07144641131162643,,2085.7919921875,2016.224609375,2506.339111328125,2585.534912109375,239421.8077120185,0.01963637852471387,medium,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.07114264369010925,,709.9993286132812,729.5377197265625,1217.4085693359375,1197.9979248046875,237701.03696747124,0.019495248082098442,medium,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.06871064752340317,,709.2208862304688,1569.75830078125,1236.607666015625,2055.26904296875,256051.94687336683,0.021000313208072757,medium,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.06843426078557968,,1540.6197509765625,1720.0008544921875,2578.224609375,2951.5546875,1277866.2405081242,0.10480526165249139,large,False,False
1,./mobile_images/IMG_3674.jpg,FP,0.06750266999006271,,1216.01708984375,2061.970703125,1731.114013671875,2535.645263671875,243988.30903333426,0.020010903925452714,medium,False,False
